call_id,file_name,language,transcript,detected_lang,duration_sec,process_time
CALL-1035,call_5.mp3,hindi,"Kangique with N64-H Ord entsche goes automatically into सोुलर से अंजली बात कर रही हूं क्या म greeting bye hi chore hai... जिनकाsimfad stencil by coconutसे अप भ continua सब मि� Illря अंजली विचार तो आपका अच्छा है, और हम खुद भी इसके बारे में सोच रहे थे. लेकिन अभी हमारे पलांट का विस्तार चल रहा है, इसलिये हम बहुत विस्त हैं. हमें थोडा समझ चाहिए. अंजली सर्क मैं समझ सकती हूँ की पलांट एक सपेंषन में कितना समझ जाता है. लेकिन अगर आप आप आभी योजना बनाएंगे, तो सरकारी सबसीटी का लाब उठाप आएंगे, जो इसी तिमाही तक उपलड़ है. हरीष्प नहीं अभी तो बिलकुल मुमकिन नहीं है. कम से कम तो टीन महीने तक हम इस बारि में कोई नहीं चर्चा नहीं करना चाहते. सारा द्यान काम पर है. अंजली खीख है हरीष्सर मैं आप की प्राथमिक्ता का सम्मान करती हूँ. क्या मैं तीन महीने बाद अगस्ट के पहले हवते में आप को तोबारा सम्पर्क कर सकती हूँ. हरीष्च खा अगस्ट में आप मुझे फोंकर सकती है. तब तक हमारा काम थोडा हलका हो जाएगा. तब हम शानती से बैट कर बात करेंगे. अगस्ट में बाद करूंगी. अपना ख्याल रख्ट हैगा. अबजेक्ष्चन नीड मोर ताएम अदिक समय की आवष्षकता. सेंटिमेंट नुट्रल तटस्त. लिस्क लेवल मेट्यम मद्यम",hi,0,67.9
CALL-1036,call_6.mp3,hindi,",, kardeş FORG jej scan reply fri time vol, सतीश भाबहाई सतीश भोल रहा हूं जल्दी भोलिए मैं एक मेटिंग में जारहा हूं मनोज सर हमारा C-R-M software आपके रिल एस्टेट लीट्स को मैनेच करने और सेल्स तीम की प्रैकिंके लिए best है इस से आपकी कोई भी लीट मिस नहीं होगी सतीश देखो भाई, हमारे पास पहले से ही एक सेल शीट और एक पुराना सोफ्ट्वेर है, हमारा काम बडया चल रहा है हमें किसी नये तामजाम की जरुरत नहीं है मनोज सर एक सेल में डेटा लीख होने का खत्रा रहता है और तीम ट्रैकिं नहीं हो पाती हमारा सोफ्ट्वेर मोभाल पर भी चलता है, जिस से फीड एजन्स तुरंट अप्टेट दे सकते हैं सतीश मैंने कहाना, मेरी टीम पुराने सिस्टम के साथ कमफर्टेबल है नया सोफ्ट्वेर लाएंगा, तो उनही ट्रेनिग देनी पडेगी समय बरभाद होगा मुझे नहीं चाहीं, मनोज सर प्रेनिग हमारी टीम भीलकुल फ्री में देगी और केवल दो दिन का समय लगेगा एक बार आप देमो, सतीश नहीं भाई मुझे बहेस नहीं करनी जब कह दिया की नहीं चाहीं तो बात कहत्म, फों रख्खिये अब, मनोज खेद है सर परिशान करने के लिये माफी चाहता हूँ अबज्च्छन इगसिस्टिंश शर्विस प्रवाइटर बताचेईज रिशिस्टिन्स पुराना सावट्वेर बदलाव का विरोद सेंटिमन्त नेगेटिव नकारात्मक, रिस्क लेवल, हाई उच्छट,",hi,0,44.3
CALL-1037,call_7.mp3,hindi,"कोल सात बिसनेस लोन बिसनेस लोन प्रमोशन, समवाद डायालोग लेंठ नाउ एक्स छेंजेस, सल्स परसन कविता पास्ट कापितल ग्राहक सरबजीत व्यापारी, बाध चीत, कविता नमस्ते सर मैं फास्ट कापितल फाइनेंस से कविता बात कर रही हूँ. क्या मेरी बात सरबजीत जी से हो रही है? सरबजीत खाजी सक्ष्री अकाल, सरबजीत बोल रहा हूँ. दस सो भीभीजी, कविता सरबजीत जी, आपके विसनेस के विस्तार के लिए हमारी कमपनी बिना किसी गारन्ती के 15 लाग्तक का बिसनेस लोन दे रही है, वो भी बहुत कम भ्यास दरों पर, सरबजीत लोन की जरूरत तो है, हमें नया स्टोक मंगाना है. लेकिन आजकल फोंपर लोन देने वाली बहुत सी फ्रोड कमपनी आचट रही है. हम आप पर कैसे बहुरोसा करें? कविता आप की चिंता बिल्कुल सही है सर. हमारी कमपनी अरभी आई, अरभी आई द्वारा अप्रुवध नभी अफ्षी अई है. आप हमारी वेप साइट पर जाकर हमारा रजिस्टेशन नमवर चेख कर सकते है. हमारी नस्दी की शाख्फा आपके शहर मेही है. सरब जीत अच्छा आपके शहर वाली ब्राज कहापर है? अकर में खुड आखर मिलना चाहूतो. कविता सर हमारी ब्राज रेलवेश टेशन के पास, सबय बैंक के ठीक हुपर फिरस्ट फ्लोर पर है. आप जब चाहे आसकते है, या मैं हमारे मैंनेजर को कल आपकी डुकान पर भेज देती हूँ. सरब जीत डुकान पर भेज डो तो जीआदा अच्छा है. कल दोपहर को तीन बजे बुलालो. डाक्योमेंच क्या क्या लगेंगे, वो भी बता देना. कविता जी जरुर सर, मैं आपको वाट से पर जरुरी दस्तावेजों की लिस्ट और हमारे मैंनेजर का नाम भेज रही हूँ. बहुत-बहुत दन्यवाद. अबजेट्छन त्रस्ट कन्सरन बता सेक्यूरती सुरक्षा एवं विष्वस निता की चिन्ता. संटिमन्त पोजटेव सकारात्मक. रिस्क लेवल ख्लो खम.",hi,0,31.5
CALL-1038,call_8.mp3,hindi,"खूल-ाट् कोछिंँ इंस्टिटूट फ्रेंचाईजी, कोछिंँ इंस्टिटूट फ्रेंचाईजी. समवाद डायालोग लंठ ना एक्स चेंजज़। सेल्स परसं संदीप अचीवर्स एकट्मी ग्राहक आलोक इन्वेस्टर. बाध छीत संदीप नमस्कार सर, मैं आईएटी अचीवर्स एकट्मी से संदीप बाध कर रहा हूं. क्या मेरी बाध आलोक जी से हो रही है? आलोक नमस्कार संदीप जी, हा मैं आलोक बोल रहा हूं. यूटुग पर आपकी फ्रेंचाइजी का विध्यापन देखा था, इसलिये मैंने अंखारी की थी. संदीप जी, आलोक जी, रुची दिखाने के लिए द्श्वाद. हम आपके शहर में अपनी नई ब्राज खोलना चाहते है. इसने बहतरीं प्रोफित मारजिन है, और पुरा स्टरी मतेरिल हम देंगे. आलोक मोडल तो आपका अच्छा है, पर जो आपकी फ्रेंचाइजी फीज और सेटब कोस्ट है, वो हमारे बजजत से काफी बाहर जा रही है. हम इतना बड़ा आमाच्ट एक बार में इनवेस्ट नहींगे. संदीप सर्ब बजजत की चिन्ता मत कीजीए. हमारे पास फलेक्सिबल पैमेंट पलान्स है, जिस में आप आदी रकम अभी देकर काम शुरूकर सकते है, आजोक किस्तों की सुविदा है, तो तोरा सुचा जा सकता है. पर मुझे इसके लिए पुरा ब्रेक्वप देकना होगा, कि किस चीस के कितने पैसे लग रहे है. संदीप बिलकुल सर्ब मैं आपको एमेल और भाथ से, संदीप बिलकुल सर्ब मैं आपको एमेल और भाथ से, पर पुरा कोस्ट ब्रेक्वप और EMI का प्लान बेज देता हूँ. क्या शामको चे बजे हम इस पर डोबारा बाथ कर सकते है? आबोक शामको नहीं आप मुझे कल फों कर येगा. मैं आज राद को पुरा प्लान शानती से पडलूंगा, फिर कल बाथ करते हैं. संदीप थीक है आलोक जी, मैं कल सुबह गयारा बजे आपको कौल करूंगा. दन्यवाद अबजेट्षिन बजजेट इशु बता है इनिश्छल कोस्ट, अबजेट की समस्जा बटा उच्छ प्रारम भिख लागत. संटिमेंट नुट्रल ततस्ट बटा विचारनी है. रिस्क लेवल्ख लो, कम",hi,0,40.5
CALL-1039,call_9.mp3,hindi,"कोल नो खरपोरेट केटरिं सर्विस, करपोरेट केटरिं सर्विस. समवाद डायलोग लेंठ नो एक्ष्छेंजगजगजग. सल्स पर्सं पल्ल्वी, जाएका केटर्स, ग्राहक, मनीश, अद्मिन्हेद. बाध चीत. पल्ल्वी नमस्कार सर्वेः मैं जायका केटर्स से पल्ल्वी बाध कर रही हूँ. था मेरी बाध एद्मिन्हेद मनीश जी से हो रही है? मनीश जी, हा, मनीश बोल रहा हूँ. कहिए पल्ल्वी जी? पल्वी मनिश जी, हम कमपनियो में रोजाना लंच और इवेंश के लिए हाईजीनिक और स्वादिष्ट भोजन की सपलाए करते हैं. हमारी दरे बहुत प्रतिस पर दिए हैं. मनिश पल्वी जी, हमारा वर्तमान में एक लोकल वंडर के साथ कोंट्रक चल रहा है, जो अगले च्या महीने तक वैद है. इसलिये हम अभी नया वंडर नहीं बदल सकते. पल्वी मैं समच सकती हू सर. लेकिन कभी कभी त्याहारों या विषेश यवेंच में बैखव्वंडर की जरुरत परती है. क्या हम आपके अबके किसी चोटे यवेंट के लिए शनाख्स का ट्रायल दे सकते हैं? मनिश अभी तो अगले डो महीनो में हमारी कमपनी में कोई इवेंट नहीं है. अर हमारे पास बैकव्वंडर सकी भी लिस्त बनी हुए है. तो अभी इसकी कोई खास जरुरत नहीं दिखती. पल वी कोई बात नहीं सर. क्या मैं आपको हमारा ब्रोषर और मेनु कार्ट वाट से पर भेज दुए, अब वी बाबिष्छ कभी जरुरत पडे तो आपके पास विवरन रहे. मनीश खा आप ब्रोषर भेज दीजी ए इसी नमबर पर. जरुरत होगी तो हम खुड आप से समपर्क कर लेंगे. अभी मुझे एक मीटिंग में जाना है द्श्डन्यवाद. पलवी द्श्डन्यवाद सर आपका दिनशुभ हो. अबज्च्छन इगसिस्टिंच शर विस प्रवाइडर भता अक्तिव कोंट्राक्ट, सक्रिय अनुबंद. संटिमन्त नुट्रल तटस्त्स्त. रिस्क लेवल, मेटिम, मद्ध्यम.",hi,0,46.1
CALL-1040,call_1.mp3,hinglish,"बी तुभी साज रीटेल बिलिंग सोटवेर कोंटेक्स्ट शेल्ज रेप पिच्चिं औन इन्वेन्ट्री बिलिंग पोस सोटवेर तु अ रीटेल स्टोर औना फुट योंग खरनट्ली उज़ुज़िज़ प्च्च्छल सेल्ज रेप आमित गुट आप्टनून सर आमित बात कर रहा हु व्यापार सिंख से आपने हमारी वेप साइट पे रीटेल बिलिंग सोटवेर के डमो किलिए रेप्ट किया था प्रोस्पेक्त राजेश हा आमित मुझे याद है अग्छल बही अब एक सेल पे ही सारा इनवेंट्री मैनेच कर रहे है तोडा हेक्टिक होजाता है कुमप्लेक्स बिसनिस किलिए सेल्ज रेप आमित बिल्कुल सर सेल्ज रेप आमित सर प्राइसिंग प्रीम्म जरुर लक सकती है बटा आप फीट्झर स देख ही रिल्टाई में लोग स्टोक अलर्ट्स और अटमातिक जीस्टी फाइलिंग भी इंक्लुड़ेद है किसी और स्व्ट्ट्ट्ट्वेर में इसके लिये अख्स्टा देना पड़ता है प्रोस्ब्ट्, राजेश प्रोडक्त अच्टा लग रहा है बट बजछ इषु है सर हम लोग मकसमम फ्थीः दुच भी अग्ब स्वोट कर सकते है अपका कोट तो ट्वेंट फो थोंड़न रूपी का है सेल्स रेप आमित राजेश जी अगर मैं आपको दिरेक तो यह पलान्ग का कोंबो अफ़दून तो वो आपको आनियल पडेगा राएंट 16,500 रूपीज प्लास में आम्प्लिमेंट आप ट्रेनिग फ्री करवा दुंगा आपके स्थाफ किलिए ये बेस्ट प्राइस रहेगा प्रोस्पेक्त राजेश हम 16,500 रूपीज कुन्तिन्यृस दू साल किलिए चलो ट्रेनिग फ्री दे रहे हो तो दील फीख है पेमिंट कैसे करनी होगी सेल्ज रेप आमित परफेक्त सर मैं आप को एक सेक्योर रेज़पे लिंक बेजता हूँ वट्साप पे आप यूपीःया क्रेटिट काट से कर सकते है पेमिंट होते हाई अन बोडिंग तीम कुल करेगी प्रोस्पेक्त राजेश ठीक है लिंक बेजो में नेक्स टेन मिनिट्स में पेमिंट क्लिए कर देता हूँ ट्रेनिंग परसो से स्थाट कर वादेना",hi,0,91.0
CALL-1041,call_10.mp3,hinglish,Industrial warehouse automation equipment. Context. B2B Hardware Sales Director Pitching Automated Conware Systems to a Manufacturing Director. Sales Rep. Abhishek Good afternoon sir. Abhishek this side from Logitech Robotics. Mechanical Blueprint Layouts Pipeline Check Process Clear Execution Sheet Analyze Ki Aap Ne? Prospect. Vikramaditya Abhishek Specifications To Structured Level Standard High Range Execution Framework Display Kar Rahi Hai. Robust Layout Alignment Configuration Model Perfect Hai. Sales Rep. Abhishek Great to Hear That Sir. We standard integration processing engineering modules completely local assembly validation checks run karke Optimization Assurance Profiles Set Kar Te Hai. Prospect. Vikramaditya Problem Engineering Check Matrix Pei Nahi Hai Abhishek. Direct Financial Constraints Structural Model Issue Parameters Display Kar Rahi Hai. Standard Local Supplier Parameters Hume Customized Baseline Pricing Set Up Round 35% Less Cost Dynamic Parameters Pei Execute Karke De Rahi Hai. Sales Rep. Abhishek Sir. Tier 3 Raw Components Low Cost Production Operations Standard Long Term Degredation Risk Load Balance Framework Collapse Trends Showcase Karin Ge Maintenance Windows Parameters Check Sequence Pei. Prospect. Vikramaditya Hamare Core Structural Engineering Audits Unka Load Test Review Paas Kar Chuke Hai. And they are providing active configuration on-site engineer free for first 18 months phase standard line implementation operations. Sales Rep. Abhishek Hume Standard System Reliability Guarantees Long Term Operational Costs Minimize Pipeline Matrix Layout Execute Kar Paingay Dynamic Adjustments Configuration Level Targets Profile Settings. Prospect. Vikramaditya Mujhe Optimization Profiles Parameters Dynamic Comparison Range Evaluate Karke Saving Components Clear Margin Profile Dynamic Metrics Immediate Immediate Direct Margins Visible Hai. Continuous Maintenance Risk Allocation Tracking Structural Components Check Standard Verification Models Complete Framework Analysis Set Up Final Review Reject Range Display High Scale Operations. Decision Signed with Regional Components Supplier Panel. Thank you for Pitch Response Profile.,en,0,11.3
CALL-1042,call_11.mp3,hinglish,"जिम फितनेस संटर करपरेट मेंबशिप कन्तेक्स्ट, सेल्ज रेप्रज्ट पिच्चिंग आन्योल करपरेट येलनिस पकच्चिज़ से अग्पनीज एचा लीद सेल्ज रेप राहुल गुट आप्तनुन माम, राहुल बात कर रहा हु गोल्स फित नेट्वोग से आपकी कमपनी के आमप्डोयस किलिए जो करपरेट वेलनिस पकच्च दिसकस होना था, उसी के रेगाडिंग कुल किया है प्रोस्पेक्त, क्रितिहा राहुल मुझे याद है मैंने आपका पोट्फोलियो और लोकेशिन लिस्त देखी सेट अप तो अच्छा है, पर आपकी प्राइसिंग बोहुत प्रीम्यम है, स्टन्ट खोरपरेट रेट्ख के हिसाप से सेल्ज लेप राहुल माम, हम पनिन्टिया आखसिस देगे है, सिंगल पास पेई आपके रमोट आपकी ब्राइस भी अपने निरस्ट ब्राइन्च में जा सकते है, बाकी जिम सर्फ सिंगल लोकेशिन का अखसिस देखे है, प्रोस्पेट, क्रिती वाउ टीक है, पर हमारा वेलनिस बज़ेट प्टिक्स्ट है, पर आपकी जिम्स च्फ च्फ च्फ च्फ ल आप आप मिनेम्म फिटी आम्प्रोयेस का साईनाप एक साथ कमिट करेए, तो में मैंईज्मिन से सपेष्यल अप्रुवल लेकर इस को नाएंभाउच्एन रूपीज थक ला ऽक्ता हूँ, प्रा उन्ठिट्शिन काूंस्लिन्ग फ्री रहेगी, प्रोस्पेट, क्रिती ना certainly مرجment proposal P provide how he lo",hi,0,63.6
CALL-1043,call_12.mp3,hinglish,"एक खॉर्माज लोगिस्टिक्स दिलिव्री पातना कोन्तेक्स्ट, शेल्स मनेजर अट खॉर्या अग्रिगेटा कम्पनी ट्राएं तु अनबोड अग्रोगिग दी तु सी फाश्ट्ट्ब्रन अवना सेल्स रेप विक्रम हलो कारन जी विक्रम दिस साइट फ्रम शिप्स्विफ्ट मैं देख रहा था आप की वेप साइट पे चेकाूट के वाट शिप्पिंट चाजस काफी हाई दिखा रहा है विक्रम अब ही लोकल वेंडर्स यूज कर रहे हो प्रोस्पेक्त कारन हा विक्रम हम अभी एक लोकल कोर्यर सर्विस के साथ ही काम कर रहे है स्थान्टरेट स्थीक देरहे है वो हीुम सेल्स रेप विक्रम सर लोकल वेंडर्स के साथ कोड केश अन डिलिट्री का रिमेटन्स आने में 10-12 दिन लाग जाते है शिप्स्विफ्ट के साथ आप को वीक्ली पेयाउट मिलेगा जिसे आप का काश फलो समुड रहेगा प्रोस्पेक्त कारन रिमेटन्स का इशु तो है उनके साथ बर यार आपकी कमरशल शीप में वेट दिसक्री पांसी चाजँस बोहुत खम्पिकेटिट लाग रहे है मुझे लकता है हिटन चाजँस जादा है आपके सेल्ज लेप विक्रम नहीं सर बिलकोल ट्रन्सपेरन्ट है हम अटोमेट़ वेट मेशमेंट मशींज यूस करते है तो एरा का कोई चान्स ही नहीं है लास हम आपको अटोमेट़ वाट्साप अबडेट्स भी देंगे कुस्तमर को प्रोस्पेक्त कारन देखने में तो सिस्तम सही लग रहा है बर अभी फेस्टिप सीसन शेल्स आने वाली है हम अस ताईम शिप्पिंट पाटनर चेंज करके कोई रिस्क नहीं लेना चाहते देमो देखने के बाद फाँईनल डिसिशन लेंगे पर थोडे ताईम भाद सेल्स रेप कारन सर फेस्टिप सीसन के लिये ही तो अटमातिक राउड अप्तिमाइशेशन जरूर चाहीए ताकी आर्टिो रेटान तो औरिजिन कम हो मैं आपका एक एक फ्री टेस्ट अकाण्ड अक्तिवेट कर देता हूँ बिना किसी अद्वान्स पेमिन्ट के प्रोस्पेक्त कारन नहीं विक्रम अभी बुरा फसाहू इन्वेंट्री के चक्कर में ये सब सेटटब करने का अभी ताई मैं है आप मुझे अक्तोबा के बाद काल करना तब देकते है",hi,0,47.5
CALL-1044,call_13.mp3,hinglish,"क्लाउट्तेलिएद्टबो वर्ष्वल नुम्बा सिलूशन्द कन्ट्ट्स्ट, अग्ट्टिट्टब स्लिएँ अट्ट्टबाउग्ट अईव्या ख्लाउट्ट इल्प्ट्टेलिएप्ट्टिख्टी अना अपकी माकितिंग कमपेंस की लीज मिसना हो, उसके लिए वर्च्छोल नमबर और अईविर सेटब के रिगाडिंग बात करनी थी. प्रोस्पेक्त, संजीव ही पुजा. अम लोग अक्छुली मायोप्रेटर का सिस्टम यूस कर रहे है, पिछले एक साल से, तो नया सिस्टम तो अभी नहीं चाहिए. सेल्ज्रेप, पुजा जी संजीव जी, मायोप्रेटर भी अच्छा प्लाट्फोम है. पर क्या आपको उस में लाइप कोल, ट्रकिंग और अंटिग्रेटर वट्साप C-R-M प्लाट्फोम मिल रहा है, एक है डश्बोड में? प्रोस्पेक्त, संजीव नहीं, वट्साप के लिए तो हम अलक से सुफ्ट्वेर यूज करते है. तो डोनो अलगलक चलते है. सेल्ज्रेप, पुजा वही तो सर. अगर आप हमारे प्लाट्फोम पे आते है, तो आपका कोल डिसकनेक्त होते है, अपका रव प्रोस्पेक्त, संजीव फीच्टर ववाएज तो ये काफी यूजफुल लग रहा है, कुई कि तो अलग वेंडर्स को पेख करना परता है, अभी. पर आपके सिस्टम में ट्रान्सफर करने में हमारा पुराना डेटा लुस तो नहीं होगा. सेल्स रेप पुजा बिलक्ल नहीं सर, हमारी टेकनिकल तीम आपका सारा डेटा और एकसिस्टिं नमबर सीमलस्ली माइग्रेशिन करवा देगी बिना किसी डाएंटाईम के. प्रोस्पेक्त, संजीव फीच्टीख है, कल दोपहर को एक विटियो कोल सेटटप कर लो, देमो देखने के बाद फाँनल डिषिष्टिन लेंगे.",hi,0,45.9
CALL-1045,call_14.mp3,hinglish,"कमर्षल रो वार्टे प्योरिफाया प्राण्ट कोन्त्र्क्स्त, फिल्ट सेल्ँफिसर पिच्च्टिं फैभी नुटी वोर्टे फिल्ट्रेशन प्लाअच तो वानंट वाद्प्योना सेल्श्रेप अरजून नमसथे वर्मागी अर्जून बात कर रहा हु अग आद्रोप्योर सिस्टम से अपके फाक्त्री प्रेमिसिस किलिए जो पाथ सो लप्यट्छ रो प्लांट का कोतेशन दिया था उस पर कुछ बात आगे बड़ी प्रोस्पेक्त वर्मा जी हा अर्जून, कोतेशन तो देखा मैने पर यार 2.5 लाक रुपीस का एक्सपेंस अभी हम अप्वोड नहीं कर सकते है बजगत ठोडा टाएट चल रहा है प्ट्री का सेल्ट्ब् अर्जून सर आब के याब ही देली तुट्टी तुट्टी फाँटर कामपर्स आते है बाहर से उसका मुन्तली भिल हाई 15,000 रुपी से उपर बन जाता है अगर आप अपना प्लांट लगाओगे तो ये एक्सपेंस 0 होजाएगा प्रोस्पेक्त वर्माजी बात तो तुमहारी सही है लोंग तरम में बचत है पर एक सात इतना बडा कैश अट्फ्लो करना अभी ख्वाटरली फिनाच्यल प्लानिंग के हिसाप से पोस्बल नहीं है सेल्ज रेप अरजुन सर इस में हम आपको 0 डाउन पेमिन्ट ख्रब्रेट एमाए अप्षन दे सकते है अपको महीने का सर्फ 12,000 रुपी देना होगा जो आपके करन्ट वाटर बिल से भी कम है प्रोस्पेक्त वर्माजी अच्छा मंतली EMI का अवट्षन है पर उस में अप्षन देखा कितना लगेगा सेल्स रेप अर्जून सर्ब अगर आब 12 मन्स का प्लान लेते है तो हम कमप्लित्ली नोख़ाश्ट EMI वेवाव करवा देंगे कोई एक्स्ट्रा अप्षन नहीं लगेगा प्रोस्पेक्त वर्माजी चलो अगर अप्षन नहीं लगेगा और मन्टली मैनज हो सकता है तो फिर सोट सकते हैं तुम कल आउ सारे बाव्ग डोक्यमेंस लेकर बेट्ट के फाइनलाइस करते हैं",hi,0,54.5
CALL-1046,call_15.mp3,hinglish,"बिलिंग इन्वेंट्री मोबाल आप फ़ दिस्ट्रबुटर्स कन्तेक्स्ट, सेल्ज्जिन्ट पिच्चिंग न मोबाल फ़स्ट एर्पी बिलिंग आप तो फोल सेल अप्म्सीजी दिस्ट्रबुटर सेल्ज्ज्ड्रेप दीपक रमाकान्द जी दीपक बात कर रहा हु व्यापार बुक आप से आप ने प्लेट्स्टोर से हमारी आप डाईट्डूड की ती उसे करके देखा आपने प्रोस्पेक्ट रमाकान ता थोडा चलाया था आप तो सम्पल है, पर मुझे एक बोगत बडा इशू दिखा इस में सेल्ज्ड्रेप दीपक जी बताये सर क्या प्रोब्लम आई आपको प्रोस्पेक्ट रमाकान्द हमारे पास होल सेल में बोगत सारे ब्रान्द्ज है ताता एचुल आईटीसी मुझे हर प्रोड़क्ट पे बाच नमबा और एकस्पारी डेट का फिल्टर चाहीए होता है बिलिंके ताएम पर आपके आप में एकस्पारी ट्राकिंग का मोड्विल ही नहीं दिखा सेल्ज रेप दीपक सर श्टान्ध वर्जन में बेसिक इनवेंट्री है एकस्पारी और बाच ट्राकिंग हमारे प्रीम्युम गोल्ट प्लान में आती है तो कुस्टम डेट्ट्टोब बाखिन से कनेक्ट होता है प्रोस्पेक्ट रमाकान्त यार मुझे डेट्टोब पे नहीं मोभाल आप पर ही चाहिये फिल्ट पर जब लडके अडर लेने जाते है ये मिसिंग फीच्टर हमारे लिए दील ब्रेका है, इसके बिना काम नहीं चलेगा सेल्ज रेप दीपक अई अंडर्श्टान्सर अप प्म्सीजी में एकस्पारी बोहुड जरूरी है हमारे नेक्स्ट मुझद के मोभाल अबदेट में ये फीच्टर पाइप्लाईन में है प्रोस्पेक्ट रमाकान्त देखो भाई, जब तक आप में लाइव एकस्पारी अलर्ट का फीच्टर नहीं आता, तब तक मैं पैसे नहीं दुंगा जब आजाए तब बताना, तभी सोचा जाएगा",hi,0,33.3
CALL-1047,call_16.mp3,hinglish,"6. офstad safety biometric attendance system rallies 7. b2b sales rep calling & admin manager to upgrade their old punch card system to facial recognition 6. sales rep. AMIT 120 8. prospect 9. sue's hello amit प्रोपोख दो टीक है, पर हमारे करन्त मैंज्में सिस्तम में अभी शिस्त्स बोहुत रूटेशनल है. आपका सोफ्ट्ट्ट्टवाय रमारे पेरोल सिस्तम के साथ टिट देंगरेट होगा. सेल्ज्रेप अमिद बलकुल सर, हमारा सोट्वाय काफी फलेक्स़िबल है. ये आपके किसी भी एकसिस्टिंग अकाूंटिंग या पैरोल सोट्वाय के साथ अप्याय के तुझ सीमलस्ली लिंक होजाता है. प्रोस्पेक्त शुरेष फीख है, पर हम लोग अभी अभी अटोमेटिट सिस्टिम पे इतना जल्दी शिझ्ट नहीं होना चाते. हमारा पुराना काधपंचिंग सिस्टिम कहराब नहीं हुआ है, चल रहा है अभी. सेल्ज रेप आमिट सर कारट पंचिंग में बडीपंचिंग का फ्रोट काफी होता है, एक आमप्लोई दूस्रे का काध पंच कर देता है. फेश्यो रेकगनेशन से आप आप का प्रोक्सी लगना बिलकुल बंद होजाएगा. प्रोस्पेक्त शुरेश बाख तो सही है, पर मैं अकेले डिसिशन नहीं लेई सकता इस पर. हमारी मैनच्मिन्ट कमिटी से दिसकस करना पहले उनका अप्रुवल जरूरी है. सेल्ज रेप आमिट आई अंटिस्टान सर. अगर आप खही, तो मैं एक फाइव मिनुट का प्रोडक्त अडियोविष्वल देमो बेज्दुन, जो आप उने अन्टरनल मीटिख में दिखा सके. प्रोस्पेक्त शुरेश हा विटियो बेज्दु वध्साप पा. अगर मनज्च्मिन को लकता है कि इसे सच में लीकेज रुकेंगी, तो मैं खुद आप को कोल बाख करूंगा.",hi,0,67.1
CALL-1048,call_17.mp3,hinglish,"<|hi|><|ru|>营- SEO content marketing packages Context- Sales Rep- Presentative Pitching Organic Search Ranking Services to an Educational Institute Director Sales Rep- Neha Hello Sir- Neha This Side from growth Digital मैं आपके Institute की website check कर लही फी, organic keywords पा Ranking कागी drop हो रही है आपापकी Prospect- Director Haneha Hioong Patah Hai अखछट बद्या आज़ पर ही रख रहे है, वहाँ से इम्मेट्यत लीज्ज मिलती है. सेल्ज रप, निहा सर, पेट आज़ सो तब तक चलेंगे जब तक आब बजट डोज. सेल्ज रब रब बजट डोज, अज़ पर पर पर पर्खलिक ख़ाँ साथी लीज्ज लिज्ज आती रहेंगी. प्रोस्पेक्त, दिरेक्टर कुन्षेप तो सही है, पर तुम्हारा एस्यो प्लान मिनमम सिक्स महीने का लोकिन माग रहा है, और रिज्जल्ट की कोई गार्विन्टी नहीं होती. मुझे इतना पैसा ब्लोक नहीं करना, जिस में अप अप रिट्ट ना दिखे. सेल्ज्रेप, नहा सर, एस्यो थोडा ताईम लेटा है, बटिसका अरोःाई पेड आज से तींगुना जाडा होता है. हम पहले त्री महीने के लिए कोई लोंग्टर्म कुन्ष्ट्रक्त नहीं साईन करवाएंगे. अप मंतली बेसिस पेर रिजाल चेक कीजीए. प्रोस्पेक्त दर्ट्ट नहीं नहा अभी अदमिशन सीजन चल रहा है. हमारा सारा कछ फ्लोस पेड लेट जेनरेशन में जाडा है. अज़्ी अग्टर बजट नहीं है. वी विल पास फर नाउ. सेल्ज रेप नहा अभी रहा है सार नहीं नहीं प्रोबलिम. मैं एक फ्री कीवर्ट गआप अनलिसस रपोट बेज देती हूँ. आपके रविउ किलिए फुचर में काम आएगी. प्रोस्पेक्त दर्ट्ट फीख है. रपोट बेज दू. फ्रेंक्कु।",hi,0,48.9
